"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
1512000006,199,536,536,1179,"Traced","WED020_b_R",323223910,FALSE,"right","WED020_b","WED020_b","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.46949327817994,5,549,630,120,412,2026.30303735696,266.372918249416,1245.69593234099,59.8514600704892,0.0438826019268955,NA
2030031730,147,270,270,1076,"Traced","WED021_R",220773811,FALSE,"right","WED021","WED021","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.70691434468524,5,955,113,38,231,1289.35957500126,321.249454664537,640.88227351459,62.9305332609064,0.4353068402109,NA
1667510705,245,375,375,2007,"Traced","WED021_R",331007035,FALSE,"right","WED021","WED021","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.23765432098765,5,1869,118,48,323,1817.18585280965,553.493381538207,871.059831388055,20.420075997828,0.531766888770048,NA
2091742192,197,312,312,1421,"Traced","WED021_R",256014810,FALSE,"right","WED021","WED021","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.71004098360656,5,1219,196,37,269,1470.60740510904,405.943239306935,728.020262984078,28.3375329857259,0.399850153174676,NA
1347880228,131,346,346,1045,"Traced","WED025_R",279204623,FALSE,"right","WED025","WED025","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.37877211238293,5,1022,9,28,315,1245.64623455843,307.683708072277,530.075525657769,57.3683758516963,0.779522557658784,NA
1967577324,129,412,412,842,"Traced","WED025_R",344362862,FALSE,"right","WED025","WED025","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.27385892116183,5,807,20,25,376,1265.56327802501,247.765953454373,598.326914988233,72.7195804319277,0.753209231095864,NA
2220683147,123,322,322,752,"Traced","WED025_R",362485979,FALSE,"right","WED025","WED025","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.9320987654321,5,704,42,14,303,1218.29454630148,287.186943097033,526.882682670591,40.689260798794,0.69622249325919,NA
5813085202,182,430,430,1699,"Traced","WED026_R",344360489,FALSE,"right","WED026","WED026","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.70020533880903,6,1484,172,267,154,1681.7554041594,743.768184618257,333.153634394697,106.723993652545,0.0705946961367687,NA
5813001021,173,459,459,1558,"Traced","WED026_R",313095956,FALSE,"right","WED026","WED026","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.20164609053498,6,305,1157,28,423,1636.7801490241,75.396001963714,843.456824739574,142.705777964434,0.0293839060389569,NA
1874467647,163,319,319,1438,"Traced","WED026_R",413452155,TRUE,"right","WED026","WED026","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",6.06543967280164,6,1071,361,135,169,1311.80838809446,396.688139905323,407.067524305749,65.364144584905,0.0630608753418426,NA
2122073810,193,316,316,1750,"Traced","WED026_R",463228123,TRUE,"right","WED026","WED026","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.86068111455108,6,1418,226,126,181,1432.7705476031,479.02306322595,377.945568841732,85.5146186541103,0.156761843803155,NA
1812069664,182,481,481,1387,"Traced","WED026_R",293174164,FALSE,"right","WED026","WED026","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",6.38271604938272,6,176,941,18,446,1525.75228433084,29.9933433412458,885.046211417624,96.2265766789041,0.0270333211803075,NA
2157564405,136,425,425,878,"Traced","WED030_R",253920375,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.82559339525284,5,536,286,112,310,1119.15653763068,182.450149524377,713.954919450939,11.5376399582215,0.107759686806334,NA
2093097881,128,421,421,831,"Traced","WED030_R",264164604,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.15925542916236,5,680,147,125,293,1346.60348681283,270.520400339128,652.619001333099,68.8167792490304,0.209762129702579,NA
2094817209,129,360,360,928,"Traced","WED030_R",221216760,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.19816138917263,5,546,361,136,222,1031.17114352971,202.894158572325,432.330668827231,70.6030123705128,0.033906661305917,NA
2184148337,137,472,472,823,"Traced","WED030_R",386573028,TRUE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","720575940600970525","medium",4.98863636363636,5,546,267,121,350,1500.54182558105,226.978792848915,758.50360288553,65.7394353100894,0.125592245382608,NA
5813047516,140,296,296,986,"Traced","WED030_R",234591400,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.68923076923077,5,828,149,123,168,1202.80075171237,223.293036284025,508.936061895649,95.7315603008148,0.142916432479567,NA
5901193401,120,388,388,899,"Traced","WED030_R",247798754,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.27835051546392,5,506,322,128,240,1176.18409183361,199.398699704162,528.596714110379,61.4458429932916,0.0484467929873748,NA
2215182366,128,284,284,1010,"Traced","WED030_R",213846098,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.79775280898876,5,874,115,112,171,1112.169849185,234.523937810539,450.48710547781,79.3161082653921,0.196499362442234,NA
2155505207,78,121,121,512,"Traced","WED030_R",428661553,TRUE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.142,5,450,37,25,95,1146.16389103169,171.434343079981,312.586976080344,62.4050853557209,0.415995028621101,NA
5813081799,102,227,227,734,"Traced","WED030_R",289340137,TRUE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.32507739938081,5,614,120,67,160,1199.59327311965,186.559044853112,520.448070792311,75.9200070027023,0.219252523041837,NA
5813024368,80,162,162,551,"Traced","WED030_R",147523918,FALSE,"right","WED030","WED030","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",4.85892116182573,5,487,64,32,128,1008.06353945669,197.069732075079,386.828188467277,61.5191949638892,0.360712198420158,NA
1535086814,149,231,231,1163,"Traced","WED034_R",429874513,TRUE,"right","WED034","WED034","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.54695562435501,5,652,463,23,206,1196.50643836568,128.351816648959,624.909257582247,180.683992962942,0.163234108092545,NA
1192698034,178,637,637,1171,"Traced","WED034_R",433483344,TRUE,"right","WED034","WED034","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",4.19450101832994,5,768,401,67,568,1879.10184440613,207.819509269832,1205.1124839345,190.874295514096,0.239059534873336,NA
1383956999,190,414,414,1541,"Traced","WED034_R",465825534,TRUE,"right","WED034","WED034","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.5427394438723,5,719,803,42,369,1432.15915129757,185.54740598716,799.406573643424,173.716420001951,0.107580876456148,NA
1223383793,185,318,318,1533,"Traced","WED034_R",487888055,TRUE,"right","WED034","WED034","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.61894953656025,5,667,803,24,293,1346.6749049456,147.47762173822,737.781496267418,175.772151019281,0.113405698789904,NA
1476388370,96,300,300,768,"Traced","WED036_a_R",349537208,TRUE,"right","WED036_a","WED036_a","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.50567595459236,6,418,340,105,183,1254.34711703624,275.462099772773,616.162798047507,84.9188027398443,0.0239063506659231,NA
1727535075,124,441,441,933,"Traced","WED036_a_R",387290559,TRUE,"right","WED036_a","WED036_a","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.97621509824199,6,441,480,73,360,1540.09303125498,209.286771137498,751.875154965913,311.074074933069,0.0764778568138093,NA
2030701241,103,370,370,824,"Traced","WED036_a_R",342723314,TRUE,"right","WED036_a","WED036_a","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.96122448979592,6,406,229,76,207,1313.52924879182,247.818066921056,383.724487308013,11.4571773596425,0.0976133852665878,NA
1504052246,71,280,280,517,"Traced","WED036_a_R",283324427,TRUE,"right","WED036_a","WED036_a","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.43917525773196,6,352,165,47,229,1121.58784699252,193.929196362381,442.089723644877,205.203524800599,0.195019693872856,NA
1535424222,63,231,231,532,"Traced","WED036_b_R",206499000,FALSE,"right","WED036_b","WED036_b","TOON","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.08717948717949,5,322,195,34,194,994.469133992565,152.749768481831,424.566020200727,188.620419238769,0.167891724682647,NA
5813054821,75,164,164,544,"Traced","WED036_b_R",258611147,TRUE,"right","WED036_b","WED036_b","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.45867768595041,5,501,14,69,88,850.668530910772,212.104353138272,228.290473989517,198.457021916014,0.312557411944606,NA
1317169555,72,204,204,589,"Traced","WED036_b_R",279606249,TRUE,"right","WED036_b","WED036_b","WEDPN","AVL04","SLPa&l1","SLPa&l1_lateral","BLAvm1","BLAvm1_lateral","unknown","unknown","none","none",5.25796505652621,5,518,61,87,113,982.063394298911,219.579035011464,339.226117893851,194.849383791438,0.18451066147822,NA
2215558377,200,611,611,1543,"Traced","WED056_R",330475933,FALSE,"right","WED056","WED056","WEDPN","AVL15","WEDa1","WEDa1_dorsal","BAlv","Balv_dorsal","unknown","unknown","none","none",4.625,5,740,760,228,372,1584.19260859507,402.56502282852,686.017352576372,46.578920302471,0.00889297679715806,NA
2278306270,161,565,565,1238,"Traced","WED056_R",240490437,FALSE,"right","WED056","WED056","WEDPN","AVL15","WEDa1","WEDa1_dorsal","BAlv","Balv_dorsal","unknown","unknown","none","none",5.7287784679089,5,522,596,173,380,1433.91990208567,304.189659310566,689.924933044986,31.9603801598716,0.0173575368705636,NA
2155838289,183,612,612,1371,"Traced","WED056_R",345499658,FALSE,"right","WED056","WED056","WEDPN","AVL15","WEDa1","WEDa1_dorsal","BAlv","Balv_dorsal","unknown","unknown","none","none",4.96491228070175,5,561,712,179,425,1544.71813583277,265.866933036598,767.499855244389,108.848206134246,0.0154820641962762,NA
2155851048,170,714,714,1384,"Traced","WED056_R",320601384,FALSE,"right","WED056","WED056","WEDPN","AVL15","WEDa1","WEDa1_dorsal","BAlv","Balv_dorsal","unknown","unknown","none","none",5.43004115226337,5,736,636,234,476,1550.86639399994,361.84352053946,770.832568788342,49.2799964246251,0.0305992496065469,NA
1875181194,729,1654,1654,5835,"Traced","WED069_R",1599860517,TRUE,"right","WED069","WED069","WEDPN","AVM06","ALlv1","ALlv1","BAlp4","BAlp4","acetylcoline","unknown","none","none",5.76386036960986,6,5732,82,399,1243,3871.30486311905,948.722072476865,2036.23823014661,133.25472495114,0.546289379292751,NA
5813055328,490,1208,1208,4086,"Traced","WED072_R",791381745,TRUE,"right","WED072","WED072","WEDPN","AVM12","ALl1","ALl1_ventral","BAlc","BAlc_ventral","GABA","unknown","none","none",6.07531380753138,6,4009,26,375,818,2619.12086652627,833.334063909537,1198.3744823628,94.710158141219,0.502611941999574,NA
2062404496,442,1283,1283,3599,"Traced","WED072_R",754464540,TRUE,"right","WED072","WED072","WEDPN","AVM12","ALl1","ALl1_ventral","BAlc","BAlc_ventral","GABA","unknown","none","none",5.92938733125649,6,3586,4,367,913,2770.52345448136,845.068842440369,1307.76189188985,64.8882431424331,0.555294737643979,NA
2126866046,500,1478,1478,4112,"Traced","WED072_R",896298403,TRUE,"right","WED072","WED072","WEDPN","AVM12","ALl1","ALl1_ventral","BAlc","BAlc_ventral","GABA","unknown","none","none",6.04583333333333,6,4024,59,471,1002,3138.80727504031,1024.74893653596,1396.30073742459,65.5265937228274,0.459825379006024,NA
1635116627,34,1147,1147,170,"Traced","WED080_R",1133206522,FALSE,"right","WED080","WED080","WEDPN","AVM22","WEDd2","WEDd2","BAmd2","BAmd2","unknown","unknown","720575940572038934","medium",5.43078512396694,5,16,90,0,1106,2404.3411504631,NA,1692.5744808716,24.119879255408,0.11168984222274,NA
1387527359,56,635,635,380,"Traced","WED082_R",587409767,FALSE,"right","WED082","WED082","TOON","AVM22","WEDd2","WEDd2","BAmd2","BAmd2","unknown","unknown","none","none",4.94779938587513,5,229,138,34,580,1930.7385473144,113.162430610616,1153.64874637806,78.6292419621661,0.3020594924422,NA
1851674423,0,137,137,0,"Traced","WED083_R",279131203,FALSE,"right","WED083","WED083","WEDPN","AVM22","WEDd2","WEDd2","BAmd2","BAmd2","unknown","unknown","none","none",4.7629179331307,5,0,0,0,0,871.042189940899,NA,NA,NA,0,NA
1657893407,2,202,202,2,"Traced","WED084_R",289470309,FALSE,"right","WED084","WED084","WEDPN","AVM22","WEDd2","WEDd2","BAmd2","BAmd2","unknown","unknown","none","none",4.59003051881994,5,1,0,16,169,1053.36519656998,70.384068980268,499.088247512603,63.3115656275239,0.388851921566831,NA
5813037984,78,566,566,606,"Traced","WED085_R",472005745,FALSE,"right","WED085","WED085","WEDPN","AVM22","WEDd2","WEDd2","BAmd2","BAmd2","unknown","unknown","720575940599522421","poor",5.53638253638254,6,99,429,52,491,2031.24891180392,119.427932712968,1160.72217368628,63.6571530409163,0.0126953260008253,NA
1565811066,83,280,280,800,"Traced","WED086_R",244285304,FALSE,"right","WED086","WED086","WEDPN","AVM22","WEDd2","WEDd2","BAmd2","BAmd2","unknown","unknown","none","none",4.84710743801653,5,229,329,69,123,978.679508569301,126.720891512005,222.093727663132,20.786382222405,0.00183452518312266,NA
5813095599,106,256,256,820,"Traced","WED090_R",429399064,TRUE,"right","WED090","WED090","WEDPN","PDL10","LHp2","LHp2_lateral","DPLp1","DPLp1_lateral","unknown","unknown","none","none",4.21450459652707,4,488,332,25,227,1311.86915672139,279.039703451693,669.535282785004,1.2562578568067,0.183262297418193,NA
756520292,218,504,504,1549,"Traced","WED091_R",672339168,TRUE,"right","WED091","WED091","WEDPN","PDL26","embryonicSLPad1?","PDL26","primary","PDL26","unknown","unknown","none","none",5.27522935779816,5,824,713,52,446,1840.72334157898,314.517406963347,1076.43981844704,12.6341592809863,0.143753679676981,NA
973431882,282,629,629,1885,"Traced","WED093_R",646650097,TRUE,"right","WED093","WED093","WEDPN","PDL27","LHp2","LHp2_medial","DPLp1","DPLp1_medial","acetylcholine","unknown","none","none",5.59217301750772,5,1016,864,48,580,2372.805263522,419.583078422922,1458.8410283584,14.4903348394846,0.172170630149516,NA
820758075,489,94,94,3741,"Traced","WED093(PDL27)_L",401136679,FALSE,"right","WED093","WED093","WEDPN",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.02902902902903,5,1927,1261,30,51,948.404026224377,345.965052669055,298.72143393502,259.804167770365,0.0231452817478557,NA
885106439,487,665,665,3636,"Traced","WED093_R",872259026,TRUE,"right","WED093","WED093","WEDPN","PDL27","LHp2","LHp2_medial","DPLp1","DPLp1_medial","acetylcholine","unknown","720575940613042754","medium",5.8234693877551,5,1167,2200,33,627,2489.5467547726,327.284578650674,1494.408670241,64.8428876399375,0.0830859231925032,NA
974455281,321,109,109,2265,"Traced","WED093(PDL27)_L",305678773,FALSE,"right","WED093","WED093","WEDPN",NA,NA,"unknown",NA,NA,NA,NA,"none","none",4.83808553971487,5,1383,809,34,68,754.42479664247,269.926420231281,386.676197359358,73.2179939986834,0.042318531701796,NA
849279791,264,519,519,1755,"Traced","WED093_R",658862504,TRUE,"right","WED093","WED093","WEDPN","PDL27","LHp2","LHp2_medial","DPLp1","DPLp1_medial","acetylcholine","unknown","none","none",5.32191069574247,5,634,1050,32,477,2091.57358695906,277.945170046033,1260.53278498544,69.4224241218502,0.0938991259098466,NA
758990518,310,125,125,2196,"Traced","WED093(PDL27)_L",295378764,FALSE,"right","WED093","WED093","WEDPN",NA,NA,"unknown",NA,NA,NA,NA,"none","none",4.4847250509165,5,1163,819,37,73,857.855616935828,278.793408880748,262.095403296466,277.476533384746,0.030737938407536,NA
5812994026,262,617,617,2910,"Traced","WED094_R",509610281,FALSE,"right","WED094","WED094","WEDPN","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.24453694068678,6,1246,1397,209,405,1886.96711745158,465.735856122351,873.931718766442,138.667225746637,0.0111845940215541,NA
1913403687,233,530,530,2708,"Traced","WED094_R",606608197,TRUE,"right","WED094","WED094","WEDPN","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","720575940627502476","medium",5.79360165118679,6,2459,225,192,335,1781.68527745519,529.367592245398,768.580009159809,80.4500702957152,0.256243942830653,NA
5813057293,215,675,675,1996,"Traced","WED098_R",610834726,TRUE,"right","WED098","WED098","TOON","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",6.10030706243603,6,1443,553,141,534,2161.79017315537,373.333749577052,1161.30538018029,48.2019989767777,0.186119470420791,NA
1192529139,179,664,664,1610,"Traced","WED098_R",570406198,TRUE,"right","WED098","WED098","TOON","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.96228338430173,6,1369,241,194,469,1938.47714158964,462.09805598692,889.814045874006,44.0112380321782,0.241253120080319,NA
943890871,191,791,791,1716,"Traced","WED100_R",592071641,TRUE,"right","WED100","WED100","TOON","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",6.91467221644121,7,983,694,117,667,2187.36080904589,292.639485717092,1222.07833456156,63.7489987908552,0.145595876592835,NA
2000791629,147,191,191,1453,"Traced","WED100_R",355122428,TRUE,"right","WED100","WED100","TOON","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",6.39438085327784,7,1241,206,65,118,987.330279138232,261.379416123563,264.656497294099,64.654611378212,0.17756559583393,NA
1192187204,129,173,173,1182,"Traced","WED101_R",355031779,TRUE,"right","WED101","WED101","WEDPN","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",4.83367556468172,5,1151,0,105,60,1063.29024715476,331.908666082565,239.879670998022,111.283024662875,0.273221542742878,NA
1560803212,132,228,228,1264,"Traced","WED101_R",237094459,FALSE,"right","WED101","WED101","WEDPN","PDM14","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.07723169508526,5,1225,31,97,128,948.257438204217,314.293613064194,353.015295930206,76.0492617818709,0.326138679473773,NA
