bodyId,layer_mean,layer_olf_mean,layer_th_mean
1198818609,6.534,6.607,7.217
1198818618,7.209,7.358,7.8
1198832414,5.925,5.96,6.89
1198832640,5.136,5.165,6.034
1198844082,6.098,6.172,6.771
1198844575,6.342,6.439,7.04
1198844628,5.437,5.595,6.143
1198921743,6.295,6.449,6.987
1198931241,8.262,8.391,8.622
1198943369,8.086,8.348,8.578
1199017128,8.082,8.315,8.554
1199069208,6.798,6.896,7.383
1199082254,5.695,5.793,6.335
1199086313,8.049,8.239,8.446
1199150719,8.746,9.108,9.0
1199154817,8.233,8.54,8.597
1199155111,7.512,8.005,7.623
1199155289,8.791,9.158,9.083
1199155298,8.775,9.145,9.036
1199155381,8.146,8.425,8.538
1199159353,5.927,6.007,6.873
1199159635,6.308,6.411,7.072
1199181443,3.469,3.51,5.372
1199181469,6.004,6.194,6.596
1199225061,6.26,6.336,6.893
1199289203,8.223,8.461,8.654
1199327859,6.583,6.717,7.213
1199336289,6.667,6.863,7.107
1199383847,6.363,6.571,6.899
1199383911,6.68,6.801,7.324
1199427845,8.381,8.59,8.785
1199431561,8.299,8.543,8.732
1199432267,8.312,8.541,8.744
1199491728,9.293,9.623,9.558
1199491747,9.371,9.714,9.613
1199496144,7.255,7.353,7.886
1199496234,7.639,7.889,8.071
1199496235,8.432,8.635,8.802
1199496243,7.224,7.38,7.597
1199496247,7.855,7.981,8.34
1199496273,8.413,8.591,8.817
1199496276,6.589,6.763,7.052
1199504502,6.263,6.303,7.131
1199504729,8.255,8.438,8.603
1199517654,6.451,6.654,6.969
1199531317,5.777,5.878,6.532
1199556510,6.022,6.16,6.687
1199565117,6.996,7.099,7.503
1199569954,6.299,6.393,6.977
1199573657,6.684,6.801,7.216
1199625952,8.202,8.45,8.592
1199677638,7.988,8.273,8.561
1199699496,8.205,8.399,8.64
1199711860,6.492,6.708,6.899
1199712167,8.272,8.516,8.663
1199712272,8.226,8.355,8.643
1199837196,9.069,9.216,9.409
1199837203,8.119,8.409,8.528
1199837219,9.296,9.619,9.573
1199837228,8.382,8.582,8.787
1199837236,8.02,8.212,8.377
1199850219,8.681,8.988,9.0
1199850227,7.036,7.198,7.504
1199850242,5.692,5.769,6.415
1199855170,6.504,6.597,7.25
1199872316,6.121,6.215,6.728
1199910583,6.707,6.849,7.316
1200001508,6.84,6.965,7.403
1200014419,7.041,7.128,7.546
1200027441,6.787,6.943,7.398
1200032115,6.877,6.986,7.466
1200049187,7.976,8.227,8.417
1200053009,6.9,7.069,7.603
1200057627,7.961,8.135,8.377
1200070420,6.313,6.468,6.887
1200092356,6.426,6.654,6.959
1200174183,7.934,8.209,8.406
1200178228,8.178,8.393,8.61
1200178237,7.85,8.077,8.289
1200182475,7.661,7.934,8.137
1200182506,8.281,8.507,8.649
1200182517,6.807,7.04,7.213
1200182520,7.057,7.287,7.406
1200182533,7.989,8.274,8.445
1200195625,6.591,6.661,7.302
1200195649,7.252,7.444,7.864
1200209058,6.315,6.459,6.983
1200247508,6.58,6.731,7.155
1200273581,7.38,7.659,7.879
1200286383,6.905,7.151,7.229
1200290859,8.037,8.319,8.415
1200351169,3.455,3.475,5.385
1200351200,3.337,3.361,5.459
1200519445,8.483,8.731,8.879
1200523558,6.43,6.84,6.719
1200523569,6.983,7.255,7.291
1200527805,7.531,7.94,7.787
1200527901,7.728,7.941,8.158
1200536428,7.169,7.325,7.6
1200536439,7.147,7.332,7.751
1200541130,6.438,6.519,7.148
1200541165,7.185,7.353,7.876
1200541193,6.698,6.746,7.394
1200554295,6.27,6.424,6.944
1200584107,6.484,6.775,6.921
1200605580,7.37,7.622,7.891
1200610109,7.134,7.367,7.576
1200619473,5.775,6.11,6.112
1200683283,3.564,3.581,5.39
1200687716,4.446,4.45,5.909
1200687913,3.459,3.508,5.051
1200700424,3.63,3.742,4.978
1200752926,4.385,4.397,5.817
1200753147,4.299,4.334,5.671
1200753289,4.337,4.344,5.948
1200864690,8.442,8.64,8.797
1200868959,7.582,7.934,7.858
1200873417,5.969,6.53,6.246
1200886425,6.255,6.366,7.144
1200942353,7.231,7.391,7.678
1200942398,6.513,6.818,6.756
1200977875,5.556,5.982,5.766
1200998497,5.58,5.728,6.152
1201028519,3.488,3.508,5.045
1201032707,3.474,3.462,5.314
1201210029,6.954,7.495,7.06
1201210044,7.818,8.007,8.112
1201214429,7.064,7.252,7.433
1201227074,7.154,7.269,7.805
1201227161,7.461,7.912,7.602
1201231377,6.208,6.389,6.705
1201231700,7.021,7.128,7.668
1201231760,7.288,7.391,7.916
1201231770,8.228,8.631,8.561
1201231796,8.712,9.1,8.985
1201231816,7.131,7.271,7.802
1201231826,6.964,7.078,7.597
1201296549,6.258,6.427,6.724
1201335095,5.434,5.582,6.092
1201559521,6.943,7.482,7.052
1201559665,8.369,8.594,8.708
1201568401,6.825,7.037,7.245
1201568417,6.329,6.413,7.087
1201568426,7.081,7.227,7.506
1201568464,6.291,6.365,7.129
1201572715,6.961,7.5,7.071
1201580945,8.352,8.598,8.816
1201615899,7.524,8.044,7.685
1201624330,8.034,8.223,8.388
1201659335,5.971,6.299,6.327
1201905111,6.858,7.436,7.043
1201927079,7.038,7.251,7.514
1201961255,7.771,8.044,8.184
1202060409,3.574,3.747,4.506
1202125326,4.293,4.304,5.741
1202241942,7.952,8.139,8.347
1202250762,6.972,7.505,7.089
1202250779,7.567,8.075,7.709
1202259458,6.888,7.074,7.354
1202397143,5.068,5.163,5.969
1202410042,3.205,3.212,5.184
1202462198,4.355,4.363,5.963
1202470836,4.554,4.567,5.647
1202673723,3.632,3.658,5.545
1202704262,6.136,6.25,6.751
1202737975,3.333,3.289,5.261
1203066201,4.407,4.407,5.909
1203066222,4.139,4.147,5.608
1203066401,4.175,4.173,5.579
1203070528,4.29,4.312,5.705
1203273913,8.057,8.397,8.374
1203420037,3.228,3.257,4.926
1203424360,3.241,3.267,5.02
1203433388,5.131,5.189,5.856
1203480791,5.083,5.095,5.952
1203709763,3.666,3.756,5.624
1203756972,4.953,5.001,5.85
1203769621,4.964,4.989,5.866
1203769862,5.061,5.105,6.03
1203774485,4.88,4.922,5.686
1203774508,3.54,3.577,5.508
1203779116,4.461,4.939,4.867
1203783013,5.073,5.085,6.025
1204063702,5.787,5.855,6.737
1204076441,3.294,3.278,5.23
1204124270,4.279,4.255,5.625
1204124281,4.945,5.001,5.848
1204175835,4.191,4.213,5.416
1204391417,4.669,4.766,5.405
1204443547,3.197,3.222,4.961
1204447548,3.237,3.226,5.219
1204547624,4.801,4.805,6.006
1204775735,3.221,3.226,5.244
1204784216,3.326,3.326,5.249
1204875505,4.649,4.672,5.823
1205090786,4.889,4.994,5.827
1205220831,5.782,5.909,6.426
1205225146,4.702,4.638,5.946
1206114100,4.47,4.561,5.509
1217372569,6.866,6.95,7.385
1217385533,7.739,7.816,8.2
1217385540,6.929,7.051,7.649
1217385603,6.971,7.113,7.646
1217394039,7.169,7.296,7.724
1217687906,6.216,6.401,6.53
1218516762,7.026,7.103,7.636
1218728463,7.326,7.468,7.95
1218728541,7.67,7.85,8.18
1218728544,7.398,7.497,7.993
1218728570,7.77,7.976,8.303
1218728588,7.103,7.212,7.692
1218732640,7.478,7.697,7.995
1218732781,7.407,7.517,8.048
1218732931,7.365,7.539,7.967
1218733141,7.195,7.377,7.832
1218901359,7.006,7.216,7.581
1219056506,7.33,7.5,7.753
1219069439,7.664,7.844,8.245
1219069788,7.136,7.272,7.738
1219246255,7.097,7.277,7.64
1219410844,7.088,7.19,7.672
1219462308,6.648,6.838,7.138
1219544166,6.71,6.843,7.425
1219592090,7.391,7.541,7.972
1219634899,6.7,6.956,6.992
1219738275,5.807,6.159,6.048
1219756158,7.162,7.284,7.718
1219880727,6.513,6.688,7.165
1219889738,7.179,7.252,7.731
1220049442,5.813,6.064,6.352
1220239834,5.609,5.619,6.45
1220257051,7.283,7.398,7.845
1220257145,7.005,7.147,7.557
1220270134,6.781,6.841,7.461
1220299806,7.043,7.195,7.641
1220343010,6.748,6.984,7.165
1220351589,6.079,6.328,6.478
1220412108,6.248,6.428,6.774
1220416666,6.287,6.55,6.805
1220434040,5.729,6.054,6.11
1220576923,7.55,7.679,7.986
1220581302,7.321,7.484,7.918
1220584946,7.877,8.095,8.364
1220607239,7.229,7.356,7.854
1220800405,6.25,6.461,6.768
1220873910,5.533,5.658,6.371
1220873945,5.931,6.139,6.372
1220873960,5.425,5.584,6.563
1221146008,6.43,6.67,6.843
1221280490,7.461,7.568,8.065
1221285128,6.761,6.933,7.323
1221285175,7.454,7.564,8.148
1221289185,7.278,7.387,7.898
1221457679,6.434,6.666,6.844
1221482612,6.363,6.498,6.68
1221768103,6.295,6.517,6.677
1221798726,6.197,6.454,6.731
1221802845,5.995,6.281,6.407
1221837020,5.597,5.761,6.142
1221918930,5.76,5.934,6.288
1221971218,8.091,8.258,8.709
1221983537,6.215,6.446,6.601
1222018576,6.552,6.771,7.066
1222022960,6.368,6.628,6.788
1222022967,5.816,5.995,6.309
1222082871,6.209,6.453,6.633
1222100337,5.916,6.121,6.511
1222104921,6.589,6.75,7.154
1222195226,6.303,6.644,6.611
1222195618,6.839,7.088,7.217
1222233946,6.356,6.528,6.635
1222302866,7.017,7.146,7.492
1222332850,7.098,7.194,7.668
1222368547,5.604,6.008,6.186
1222519065,5.787,5.957,6.594
1222592470,6.459,6.721,6.805
1222696201,5.666,5.959,6.141
1222696284,6.291,6.468,6.687
1222701034,5.788,6.027,6.169
1222701117,5.808,6.081,6.19
1222769755,4.847,5.044,5.378
1222778569,6.833,6.962,7.371
1222855676,5.999,6.295,6.354
1222876887,5.847,6.105,6.502
1222876929,5.511,5.722,6.044
1222925067,6.049,6.273,6.616
1222928995,6.586,6.861,6.895
1223041249,5.279,5.495,5.626
1223045702,5.525,5.721,5.921
1223127391,5.626,5.933,6.242
1223200775,6.08,6.326,6.605
1223274640,6.681,6.886,7.023
1223383793,5.338,5.583,5.676
1223388206,5.234,5.403,5.607
1223616241,6.464,6.649,6.877
1223640877,7.366,7.509,8.011
1223758589,6.281,6.434,6.907
1223810337,5.914,6.113,6.395
1223948148,6.34,6.707,6.612
1223956854,6.522,6.722,6.775
1223969004,6.689,6.957,7.219
1224069121,4.688,4.946,5.244
1224069760,4.473,4.734,4.853
1224073798,5.202,5.456,5.567
1224078043,5.385,5.648,5.783
1224137476,3.211,3.226,5.036
1224137495,3.962,4.75,4.103
1224236818,6.105,6.336,6.596
1224249917,7.614,7.816,8.175
1224254199,5.162,5.201,6.13
1224254476,7.758,7.929,8.273
1224258904,5.564,5.599,6.463
1224258912,6.616,6.825,7.12
1224400894,5.757,5.94,6.32
1224560577,7.165,7.27,7.729
1224590555,6.352,6.525,6.869
1224590738,6.758,6.948,7.174
1224591253,6.112,6.369,6.688
1224591262,6.218,6.32,6.724
1224595273,5.973,6.214,6.521
1224595289,6.505,6.696,6.986
1224595608,5.801,6.012,6.415
1224595644,5.955,6.254,6.387
1224595673,6.574,6.873,7.124
1224634209,6.066,6.303,6.449
1224875671,6.362,6.644,6.668
1224936588,7.409,7.568,7.837
1224941044,6.013,6.208,6.531
1224945409,6.574,6.802,7.017
1224945418,6.59,6.836,7.158
1225100939,2.192,2.305,3.103
1225114259,4.497,4.568,5.337
1225238274,6.355,6.536,6.855
1225251556,6.813,6.94,7.454
1225273264,6.448,6.535,6.987
1225290240,6.012,6.084,6.862
1225290633,6.26,6.375,7.004
1225455907,6.443,6.638,6.89
1225472688,6.144,6.423,6.532
1225540409,6.023,6.329,6.355
1225553531,6.186,6.549,6.421
1225575153,6.024,6.168,6.876
1225588506,6.942,7.079,7.565
1225601395,6.754,6.797,7.375
1225605932,6.233,6.363,6.82
1225640135,6.13,6.301,6.619
1225761499,3.489,3.518,5.41
1225791777,5.826,6.011,6.406
1225946873,6.612,6.733,7.009
1225946995,6.505,6.711,6.982
1225951007,6.941,7.1,7.54
1225955443,7.08,7.134,7.695
1225985415,6.999,7.121,7.668
1226029612,6.302,6.484,6.758
1226084614,6.662,6.938,7.002
1226202007,6.563,6.734,7.176
1226206190,5.637,5.848,6.246
1226287647,6.592,6.808,7.08
1226287821,6.558,6.764,7.007
1226296238,6.446,6.481,7.04
1226347969,6.889,7.033,7.532
1226375244,6.255,6.429,6.721
1226632700,6.975,7.112,7.673
1226789202,5.921,6.029,6.799
1226793835,5.572,5.658,6.4
1226797688,4.357,4.455,5.227
1226831477,6.231,6.336,6.938
1226887763,5.819,5.967,6.599
1226978058,6.914,7.021,7.587
1227004352,7.037,7.099,7.71
1227135350,6.375,6.498,7.032
1227263212,6.872,7.037,7.517
1227345286,6.975,7.062,7.631
1227616995,6.442,6.526,7.152
1227617128,6.68,6.766,7.322
1227735330,6.177,6.29,6.891
1227941128,6.287,6.375,6.877
1228135037,8.581,8.765,8.924
1228264951,6.345,6.476,6.876
1228265278,6.481,6.525,7.125
1228274595,6.276,6.41,6.898
1228476093,8.666,9.037,8.965
1228476109,8.269,8.463,8.569
1228480354,9.119,9.36,9.418
1228484534,6.541,6.788,6.938
1228489035,6.9,6.98,7.481
1228489167,6.923,7.125,7.422
1228489539,6.479,6.879,6.84
1228545481,5.563,5.63,6.582
1228683492,7.772,7.905,8.251
1228692168,7.835,8.008,8.292
1228817202,7.964,8.125,8.354
1228817229,8.67,9.03,8.938
1228817231,6.836,7.107,7.214
1228817238,7.558,7.74,7.923
1228821305,9.356,9.661,9.632
1228821333,7.295,7.606,7.524
1228860966,5.873,6.013,6.602
1228877958,6.636,6.715,7.297
1228968232,6.41,6.526,7.135
1229093930,6.324,6.559,7.116
1229107423,6.494,6.569,7.133
1229158221,8.328,8.561,8.724
1229162353,7.162,7.346,7.824
1229162371,8.17,8.429,8.603
1229162373,8.219,8.503,8.623
1229162381,7.183,7.272,7.782
1229166973,7.25,7.344,7.789
1229166980,8.833,9.113,9.155
1229197633,6.593,6.676,7.235
1229197848,5.941,6.01,6.717
1229288307,7.988,8.193,8.384
1229309429,6.753,6.911,7.42
1229369776,8.114,8.366,8.529
1229503424,8.584,8.92,8.892
1229503438,8.361,8.616,8.773
1229507863,6.394,6.471,7.165
1229507904,7.222,7.33,7.83
1229521890,5.09,5.146,5.866
1229538180,5.651,5.757,6.63
1229538338,5.901,6.001,6.686
1229633648,7.782,7.996,8.137
1229654578,6.791,6.889,7.328
1229710803,8.148,8.374,8.579
1229840150,7.494,7.714,7.88
1229844484,6.79,7.012,7.166
1229848754,7.752,8.062,8.065
1229849059,6.818,6.928,7.54
1229849063,7.63,8.08,7.878
1229849064,8.494,8.802,8.795
1229862274,5.686,5.874,6.414
1229879796,5.961,6.011,6.923
1229965474,8.244,8.396,8.65
1230004532,6.449,6.562,6.902
1230004806,6.307,6.407,7.087
1230018050,6.603,6.823,7.119
1230026228,8.305,8.462,8.693
1230026402,8.274,8.48,8.716
1230095228,6.685,6.758,7.285
1230121634,8.206,8.451,8.685
1230125720,8.445,8.663,8.855
1230189701,8.798,9.192,9.086
1230190016,7.165,7.266,7.732
1230190149,6.265,6.316,7.027
1230216845,6.448,6.583,6.988
1230220003,5.819,5.888,6.771
1230221035,6.301,6.348,6.977
1230319275,8.151,8.376,8.592
1230324385,8.136,8.473,8.497
1230328538,6.204,6.247,6.831
1230480261,8.287,8.449,8.697
1230526667,7.675,7.97,7.834
1230526693,7.755,8.037,8.067
1230526698,6.481,6.715,6.809
1230530730,8.483,8.908,8.725
1230530765,7.047,7.183,7.449
1230531125,7.199,7.358,7.805
1230531193,6.783,6.997,7.259
1230531237,6.136,6.197,6.888
1230535525,7.233,7.371,7.85
1230569974,6.362,6.493,6.907
1230678160,6.619,6.773,7.154
1230712894,7.907,8.153,8.301
1230712956,7.915,8.191,8.298
1230738118,7.92,8.157,8.344
1230738163,7.307,7.513,7.722
1230738237,7.906,8.149,8.232
1230738247,7.899,8.157,8.307
1230742431,7.948,8.17,8.343
1230742517,7.83,8.123,8.252
1230742552,7.893,8.109,8.264
1230867838,6.926,7.183,7.359
1230872124,8.157,8.415,8.577
1230893838,5.959,6.08,6.611
1230902952,6.389,6.503,7.076
1230903191,6.139,6.226,6.852
1230933109,6.69,6.81,7.175
1231044615,6.769,6.923,7.304
1231066662,7.942,8.175,8.303
1231066732,7.953,8.145,8.289
1231066741,7.879,8.159,8.343
1231070792,7.866,8.137,8.283
1231070863,7.931,8.19,8.377
1231079482,7.971,8.265,8.399
1231213221,6.869,7.188,7.255
1231217536,7.191,7.356,7.8
1231239491,6.136,6.249,6.678
1231244303,6.156,6.309,6.738
1231299343,4.269,4.308,5.817
1231320932,6.747,6.96,7.082
1231554116,8.391,8.691,8.843
1231610379,6.689,7.028,7.07
1231614730,6.104,6.189,7.002
1231619255,6.363,6.464,7.194
1231675708,6.72,6.901,7.11
1231718414,3.716,3.701,5.507
1231735257,3.559,3.549,5.446
1231899588,6.652,6.787,7.127
1231903775,7.875,8.212,8.292
1231903799,8.552,8.784,8.913
1231955783,5.939,6.105,6.737
1231955819,6.162,6.286,6.994
1231955849,6.271,6.328,7.062
1232038141,6.507,6.66,7.059
1232249314,6.097,6.279,6.921
1232249325,6.531,6.612,7.267
1232257688,6.43,6.5,7.256
1232262105,7.267,7.409,7.864
1232262131,6.547,6.637,7.324
1232266231,7.118,7.234,7.75
1232266303,7.213,7.344,7.87
1232266394,7.205,7.274,7.856
1232266414,7.222,7.285,7.794
1232266616,7.092,7.258,7.718
1232288020,7.204,7.33,7.819
1232344382,6.094,6.25,6.633
1232594718,6.207,6.188,6.978
1232603375,7.281,7.405,7.939
1232603386,7.323,7.421,7.971
1232607205,7.154,7.313,7.798
1232607449,7.293,7.402,7.929
1232607453,7.211,7.376,7.875
1232607542,7.286,7.381,7.963
1232634093,7.23,7.371,7.861
1232654731,3.142,3.143,5.452
1232939935,7.083,7.635,7.201
1232940086,8.882,9.181,9.169
1232940390,8.353,8.656,8.64
1232948618,7.575,7.919,7.801
1232952921,9.39,9.627,9.629
1232979445,7.783,7.982,8.142
1232983358,7.698,7.823,8.018
1233281209,7.905,8.16,8.273
1233285645,7.888,8.11,8.363
1233428010,4.235,4.266,5.498
1233436396,4.377,4.417,5.902
1233436426,4.375,4.368,5.913
1233436479,4.173,4.231,5.197
1233492573,4.585,4.665,5.954
1233501275,4.346,4.453,5.301
1233505806,4.315,4.432,5.085
1233703950,3.287,3.261,5.329
1233773217,4.222,4.248,5.474
1234329752,6.703,6.85,7.233
1234386037,4.133,4.147,5.647
1234472633,3.669,3.994,4.196
1234481054,4.267,4.248,5.509
1234731487,4.245,4.249,5.89
1234800242,3.242,3.29,5.22
1234809285,5.006,5.051,5.908
1235115629,3.729,3.751,5.432
1235150293,4.886,4.905,5.802
1236073998,3.386,3.503,4.365
1236579033,6.438,6.527,7.03
1236816635,3.233,3.303,4.668
1237814053,4.952,4.984,5.879
1248424771,7.026,7.18,7.718
1248424794,7.362,7.489,7.952
1248761685,6.354,6.51,7.128
1248765883,6.957,7.088,7.563
1248770299,7.437,7.522,7.97
1249098248,7.433,7.568,8.036
1249098351,7.032,7.156,7.686
1249098449,7.049,7.055,7.637
1249102842,6.939,7.02,7.522
1249443550,6.997,7.05,7.681
1249595196,6.211,6.609,6.557
1249750280,5.452,5.682,5.738
1249763220,7.408,7.604,8.017
1249763369,6.947,7.043,7.527
1249892614,7.129,7.195,7.759
1249932198,6.985,7.14,7.524
1249936614,7.34,7.483,7.959
1249940263,6.345,6.416,7.012
1250091489,6.221,6.422,6.68
1250091549,6.34,6.467,6.675
1250113157,7.367,7.494,7.994
1250113288,7.132,7.324,7.77
1250233662,6.66,6.782,7.282
1250277991,7.442,7.494,7.99
1250290062,6.372,6.617,6.793
1250432148,6.336,6.725,6.508
1250432434,6.213,6.471,6.577
1250885621,7.014,7.237,7.567
1250920325,6.326,6.433,6.907
1250924355,6.345,6.398,6.938
1250946399,7.012,7.15,7.639
1250959964,7.147,7.209,7.737
1251032454,6.596,6.866,6.934
1251170902,6.585,6.786,7.677
1251265590,7.216,7.323,7.741
1251265778,7.035,7.162,7.592
1251269930,7.21,7.313,7.791
1251275120,7.373,7.589,7.856
1251287671,6.663,6.813,7.341
1251373426,6.056,6.28,6.52
1251443404,6.538,6.63,7.051
1251654856,6.485,6.686,6.842
1251684081,7.035,7.11,7.656
1251780194,6.1,6.248,6.733
1251788873,5.992,6.213,6.481
1251802055,6.208,6.559,6.449
1251810403,5.775,5.991,6.304
1251810443,6.586,6.821,7.092
1251810459,5.992,6.18,6.564
1251857090,6.029,6.35,6.329
1251952397,7.067,7.144,7.625
1251969396,7.015,7.103,7.581
1251995567,6.77,6.924,7.235
1251996302,7.04,7.221,7.386
1251999828,7.152,7.366,7.585
1252042438,5.695,6.011,6.036
1252056636,6.208,6.428,6.662
1252121060,6.188,6.381,6.69
1252151253,6.49,6.767,6.83
1252160243,6.179,6.514,6.563
1252180796,5.984,6.286,6.581
1252284213,6.389,6.72,6.7
1252337098,7.295,7.427,7.84
1252337419,7.056,7.239,7.655
1252409535,6.496,6.827,6.912
1252582215,5.958,6.223,6.358
1252665371,6.821,6.94,7.46
1252677095,6.491,6.794,7.029
1252725093,6.361,6.559,6.8
1252833634,5.994,6.236,6.392
1252836874,6.052,6.376,6.431
1252927798,6.221,6.438,6.621
1252966452,6.098,6.268,6.707
1253058351,6.308,6.481,6.853
1253230158,6.538,6.777,6.948
1253230203,6.083,6.271,6.533
1253394169,5.742,6.051,6.222
1253394541,6.249,6.534,6.76
1253398506,6.253,6.448,6.595
1253510669,5.982,6.186,6.491
1253510705,5.64,5.763,6.166
1253511078,5.582,5.848,6.119
1253700547,6.835,7.069,7.215
1253821732,5.374,5.698,6.09
1253999238,6.239,6.519,6.658
1254037524,7.064,7.167,7.742
1254261370,6.215,6.452,6.534
1254261493,6.265,6.546,6.526
1254261625,6.28,6.525,6.591
1254340597,6.339,6.601,6.738
1254344468,6.26,6.477,6.664
1254362189,6.718,6.879,7.3
1254460664,7.228,7.397,7.726
1254512048,5.766,5.933,6.185
1254533872,5.561,5.753,6.613
1254602709,5.563,5.88,5.994
1254650854,6.517,6.758,6.89
1254793503,5.167,5.403,5.76
1254801742,7.419,7.63,7.933
1254931072,6.247,6.434,6.676
1254931126,5.816,6.063,6.382
1254931127,6.175,6.455,6.588
1254947903,5.997,6.082,6.728
1255095486,5.236,5.572,5.542
1255138222,6.108,6.229,6.601
1255272167,6.717,6.924,7.204
1255285060,6.066,6.388,6.4
1255289329,5.778,6.106,6.14
1255293862,6.026,6.293,6.38
1255297613,7.718,7.874,8.248
1255297788,6.33,6.5,6.891
1255327920,6.396,6.666,6.689
1255328073,6.612,6.834,6.968
1255405703,7.36,7.531,7.876
1255630284,5.958,5.983,6.581
1255630350,5.782,5.892,6.424
1255634702,6.005,6.14,6.647
1255638782,7.383,7.579,7.839
1255668960,6.283,6.569,6.761
1255668961,6.289,6.551,6.77
1255979929,4.754,4.904,5.559
1256153716,6.424,6.697,6.917
1256242994,5.887,6.14,6.313
1256268811,6.141,6.233,6.726
1256376704,7.246,7.332,7.851
1256490087,5.725,5.856,6.378
1256490442,6.156,6.356,6.56
1256490709,6.202,6.387,6.775
1256490714,5.9,6.084,6.3
1256494044,5.926,6.09,6.458
1256494439,6.282,6.553,6.707
1256605576,6.229,6.347,6.858
1256619187,6.919,7.073,7.566
1256800488,5.62,6.061,6.011
1256826061,6.44,6.599,6.941
1256830582,5.992,6.164,6.524
1256831016,6.26,6.509,6.804
1256831471,6.723,6.907,7.235
1256835428,7.344,7.505,7.823
1256835915,6.206,6.446,6.7
1256976902,6.859,6.958,7.534
1257038013,7.059,7.142,7.683
1257163007,5.909,6.126,6.368
1257167345,6.3,6.503,6.818
1257167518,8.038,8.182,8.711
1257167607,5.98,6.212,6.534
1257245650,6.144,6.299,6.781
1257283316,7.014,7.101,7.644
1257288066,6.776,6.854,7.396
1257301237,6.889,6.987,7.49
1257314045,6.993,7.099,7.679
1257322613,6.932,7.045,7.644
1257357395,7.058,7.107,7.655
1257504141,6.515,6.791,7.058
1257508477,6.265,6.467,6.777
1257543693,5.717,5.848,6.237
1257629168,6.547,6.625,7.152
1257629175,6.571,6.68,7.272
1257698024,7.004,7.061,7.637
1257724277,6.95,7.073,7.669
1257909797,5.961,6.172,6.541
1257974685,6.515,6.581,7.102
1258012888,6.991,7.096,7.661
1258065751,6.931,7.073,7.598
1258073453,6.881,6.992,7.509
1258376151,7.059,7.136,7.694
1258380202,6.999,7.114,7.677
1258631261,5.965,6.136,6.598
1258682411,6.959,7.042,7.579
1258686925,6.945,7.04,7.567
1258725200,6.827,6.924,7.455
1258755799,6.478,6.677,7.035
1258833307,6.723,6.873,7.184
1259006355,6.825,6.941,7.443
1259022991,6.122,6.221,6.78
1259027455,6.232,6.25,6.855
1259058278,7.029,7.124,7.64
1259097611,6.79,6.909,7.49
1259218128,3.432,3.712,3.888
1259230618,6.051,6.171,6.663
1259236113,5.774,5.878,6.458
1259295990,6.415,6.57,7.068
1259309269,6.337,6.43,6.994
1259325203,6.929,7.075,7.498
1259377221,8.142,8.313,8.68
1259377325,8.128,8.381,8.666
1259386264,7.578,7.712,8.049
1259424853,6.411,6.509,7.202
1259425497,6.572,6.744,7.311
1259510931,7.084,7.35,7.541
1259510945,8.462,8.689,8.842
1259528984,3.363,3.393,4.712
1259576269,6.014,6.105,6.913
