bodyid,pre,post,upstream,downstream,status,name,voxels,soma,side,connectivity.type,cell.type,class,cellBodyFiber,glomerulus,presyn.glom,layer,ct.layer,axon.outputs,axon.inputs,total.length,cable.length.glom.um,axon.length,notes
2138189090,56,47,47,235,Traced,ORN_VA7l,35600210,FALSE,NA,ORN_VA7l,ORN_VA7l,ORN,NA,VA7l,NA,1,1,235,47,65.60575555,NA,65.60575555,
5813039159,19,23,23,92,Traced,ORN_VA7l,21923500,FALSE,NA,ORN_VA7l,ORN_VA7l,ORN,NA,VA7l,NA,1,1,92,23,71.29852733,NA,71.29852733,
5813039161,37,32,32,147,Traced,ORN_VA7l,20994472,FALSE,NA,ORN_VA7l,ORN_VA7l,ORN,NA,VA7l,NA,1,1,147,32,49.65711846,NA,49.65711846,
2044786350,20,22,22,95,Traced,ORN_VA7m,28798056,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,95,22,74.23629784,NA,74.23629784,
2044786356,10,20,20,45,Traced,ORN_VA7m,24093219,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,45,20,72.93489351,NA,72.93489351,
2045127426,33,33,33,149,Traced,ORN_VA7m,36215311,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,149,33,98.31963148,NA,98.31963148,
2106497975,26,14,14,98,Traced,ORN_VA7m,21164555,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,98,14,59.53471476,NA,59.53471476,
2106822016,85,127,127,354,Traced,ORN_VA7m,47073371,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,354,127,129.800294,NA,129.800294,
2107162809,56,85,85,231,Traced,ORN_VA7m,35336994,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,231,85,96.56862059,NA,96.56862059,
2107521422,13,22,22,59,Traced,ORN_VA7m,19799671,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,59,22,78.29546339,NA,78.29546339,
2137856225,67,97,97,295,Traced,ORN_VA7m,34892497,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,295,97,108.5435047,NA,108.5435047,
2137856415,97,133,133,358,Traced,ORN_VA7m,55415368,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,358,133,190.3301741,NA,190.3301741,
2137861071,93,129,129,357,Traced,ORN_VA7m,56333348,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,357,129,181.6721319,NA,181.6721319,
2138197298,102,132,132,379,Traced,ORN_VA7m,50170758,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,379,132,175.7781743,NA,175.7781743,
2138197442,85,143,143,340,Traced,ORN_VA7m,66586570,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,340,143,226.5724272,NA,226.5724272,
2138197479,82,142,142,318,Traced,ORN_VA7m,53582827,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,318,142,169.4333393,NA,169.4333393,
2138552028,46,67,67,170,Traced,ORN_VA7m,25296342,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,170,67,105.1334134,NA,105.1334134,
2138888713,32,119,119,98,Traced,ORN_VA7m,26392345,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,98,119,174.5020307,NA,174.5020307,
2169573598,23,51,51,93,Traced,ORN_VA7m,13347365,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,93,51,44.08059013,NA,44.08059013,
2169578035,21,22,22,85,Traced,ORN_VA7m,12529123,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,85,22,40.40311605,NA,40.40311605,
2169918880,16,21,21,72,Traced,ORN_VA7m,14095524,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,72,21,40.35986366,NA,40.35986366,
5812999657,89,148,148,368,Traced,ORN_VA7m,58265431,FALSE,NA,ORN_VA7m,ORN_VA7m,ORN,NA,VA7m,NA,1,1,368,148,191.1601324,NA,191.1601324,
2135132845,31,22,22,141,Traced,ORN_VC3_R,27748800,FALSE,B-ipsi,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,30,1,1,141,22,88.31391163,28.13265281,88.31391163,
1852097022,44,65,65,197,Traced,ORN_VC3_L,65346299,FALSE,B-contra,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,43,1,1,197,65,205.1118217,89.79449169,205.1118217,
2008972867,8,9,9,41,Traced,ORN_VC3,22030623,FALSE,NA,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,8,1,1,41,9,128.6749657,12.50359371,128.6749657,
2040348410,58,80,80,254,Traced,ORN_VC3,55057680,FALSE,NA,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,55,1,1,254,80,121.4883159,105.5683734,121.4883159,
2103104764,46,55,55,224,Traced,ORN_VC3,57768048,FALSE,NA,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,46,1,1,224,55,132.122018,90.64194046,132.122018,
2103423940,37,44,44,171,Traced,ORN_VC3,33731416,FALSE,NA,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,37,1,1,171,44,72.50797347,68.20676586,72.50797347,
2103445501,19,23,23,101,Traced,ORN_VC3,17348392,FALSE,NA,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,19,1,1,101,23,41.214447,39.62808485,41.214447,
2103445598,19,17,17,75,Traced,ORN_VC3,18245489,FALSE,NA,ORN_VC3l,ORN_VC3l,ORN,NA,VC3,19,1,1,75,17,49.80623702,48.42029297,49.80623702,
2134122853,30,25,25,142,Traced,ORN_VC5,21182040,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,142,25,53.27213112,NA,53.27213112,
2134122882,20,22,22,94,Traced,ORN_VC5,13966837,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,94,22,41.93890109,NA,41.93890109,
2134126987,32,37,37,142,Traced,ORN_VC5,20938070,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,142,37,75.41629193,NA,75.41629193,
2134127287,88,100,100,371,Traced,ORN_VC5,70893150,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,371,100,223.4976342,NA,223.4976342,
2134131536,26,28,28,114,Traced,ORN_VC5,12141679,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,114,28,40.88129792,NA,40.88129792,
2134472295,31,27,27,132,Traced,ORN_VC5_R,29634777,FALSE,B-ipsi,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,132,27,143.098893,NA,143.098893,
2134476973,60,78,78,290,Traced,ORN_VC5,48248522,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,290,78,173.273142,NA,173.273142,
2164816415,61,59,59,269,Traced,ORN_VC5,27373069,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,269,59,71.18010797,NA,71.18010797,
2164820664,37,46,46,176,Traced,ORN_VC5,15130211,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,176,46,50.32122278,NA,50.32122278,
2164829632,29,31,31,146,Traced,ORN_VC5,13987078,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,146,31,35.96002519,NA,35.96002519,
2165157407,38,39,39,188,Traced,ORN_VC5,21708405,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,188,39,66.38919584,NA,66.38919584,
2165161890,45,43,43,220,Traced,ORN_VC5,23932901,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,220,43,81.39053889,NA,81.39053889,
2165161934,43,41,41,214,Traced,ORN_VC5,23099031,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,214,41,65.48146473,NA,65.48146473,
2165161941,44,54,54,184,Traced,ORN_VC5,27719908,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,184,54,78.42000367,NA,78.42000367,
2165161986,18,17,17,97,Traced,ORN_VC5,18618983,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,97,17,51.17243977,NA,51.17243977,
2165170687,69,95,95,309,Traced,ORN_VC5,34957783,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,309,95,81.22913533,NA,81.22913533,
2165502570,42,78,78,179,Traced,ORN_VC5,24542047,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,179,78,112.0305856,NA,112.0305856,
2165843950,31,29,29,153,Traced,ORN_VC5,21504110,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,153,29,58.55573909,NA,58.55573909,
2165852860,56,38,38,257,Traced,ORN_VC5,29020210,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,257,38,80.64385972,NA,80.64385972,
2196191950,24,27,27,94,Traced,ORN_VC5,10390731,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,94,27,24.56673489,NA,24.56673489,
2196533087,28,20,20,161,Traced,ORN_VC5,14319968,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,161,20,33.60847036,NA,33.60847036,
2196874754,37,47,47,174,Traced,ORN_VC5,17563048,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,174,47,62.72777481,NA,62.72777481,
2196883380,56,59,59,242,Traced,ORN_VC5,29281858,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,242,59,90.30992376,NA,90.30992376,
2227227187,28,19,19,118,Traced,ORN_VC5,19950497,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,118,19,61.43687155,NA,61.43687155,
2227231570,16,23,23,87,Traced,ORN_VC5,11412407,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,87,23,31.58962663,NA,31.58962663,
2227235482,52,64,64,264,Traced,ORN_VC5,31039955,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,264,64,97.52104082,NA,97.52104082,
5813004152,17,19,19,85,Traced,ORN_VC5,13622271,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,85,19,38.36119513,NA,38.36119513,
5813004153,26,28,28,127,Traced,ORN_VC5,10389879,FALSE,NA,ORN_VC3m,ORN_VC3m,ORN,NA,VC5,NA,1,1,127,28,34.85581696,NA,34.85581696,
2011705565,48,77,77,260,Traced,ORN_VC4,41316926,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,260,77,102.6249691,NA,102.6249691,
2011705714,56,74,74,290,Traced,ORN_VC4,39714169,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,290,74,137.5988152,NA,137.5988152,
2012046487,45,61,61,233,Traced,ORN_VC4,31923192,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,233,61,78.40039625,NA,78.40039625,
2012728682,53,91,91,296,Traced,ORN_VC4,30180284,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,296,91,97.52242572,NA,97.52242572,
2042390750,21,28,28,106,Traced,ORN_VC4,10061817,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,106,28,33.17631084,NA,33.17631084,
2042395169,15,20,20,79,Traced,ORN_VC4,11612678,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,79,20,31.52253286,NA,31.52253286,
2042399821,46,56,56,271,Traced,ORN_VC4,32274465,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,271,56,79.92621612,NA,79.92621612,
2042403029,51,73,73,282,Traced,ORN_VC4,31650549,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,282,73,99.44081369,NA,99.44081369,
2042731911,33,54,54,188,Traced,ORN_VC4,25022406,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,188,54,77.2638271,NA,77.2638271,
2042740780,76,111,111,367,Traced,ORN_VC4,41682914,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,367,111,139.5969015,NA,139.5969015,
2043081104,37,55,55,187,Traced,ORN_VC4,30867390,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,187,55,85.12141291,NA,85.12141291,
2043418105,47,77,77,215,Traced,ORN_VC4,34500376,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,215,77,102.0264938,NA,102.0264938,
2043422490,65,110,110,326,Traced,ORN_VC4,39347526,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,326,110,138.3220538,NA,138.3220538,
2043762933,47,59,59,260,Traced,ORN_VC4,37575022,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,260,59,103.5858722,NA,103.5858722,
2073067325,68,83,83,350,Traced,ORN_VC4,37547731,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,350,83,95.05318142,NA,95.05318142,
2073071226,46,71,71,254,Traced,ORN_VC4,28598893,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,254,71,94.44027037,NA,94.44027037,
2073075444,65,102,102,330,Traced,ORN_VC4,34204470,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,330,102,125.7332985,NA,125.7332985,
2073075693,49,78,78,255,Traced,ORN_VC4,33622205,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,255,78,134.1812463,NA,134.1812463,
2073408400,47,66,66,227,Traced,ORN_VC4,27206866,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,227,66,88.86898801,NA,88.86898801,
2073408606,58,111,111,273,Traced,ORN_VC4,29153034,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,273,111,116.9541241,NA,116.9541241,
2073416969,68,99,99,298,Traced,ORN_VC4,34495979,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,298,99,118.5744474,NA,118.5744474,
2073425846,41,46,46,207,Traced,ORN_VC4,32538832,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,207,46,86.43130235,NA,86.43130235,
2073753413,67,97,97,324,Traced,ORN_VC4,34167320,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,324,97,136.5702958,NA,136.5702958,
2073766750,67,95,95,340,Traced,ORN_VC4,30553525,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,340,95,111.7300936,NA,111.7300936,
2073775281,48,63,63,244,Traced,ORN_VC4,32171266,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,244,63,81.29302228,NA,81.29302228,
2073775513,39,67,67,214,Traced,ORN_VC4,25628534,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,214,67,81.78214411,NA,81.78214411,
2074098768,60,85,85,284,Traced,ORN_VC4,34071217,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,284,85,144.9479912,NA,144.9479912,
2074435977,39,38,38,206,Traced,ORN_VC4,24259846,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,206,38,57.89603145,NA,57.89603145,
2074440282,58,84,84,274,Traced,ORN_VC4,29349726,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,274,84,123.5508356,NA,123.5508356,
2074785707,32,50,50,173,Traced,ORN_VC4,26753854,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,173,50,79.08759473,NA,79.08759473,
2104452085,67,104,104,324,Traced,ORN_VC4,31266093,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,324,104,122.5553608,NA,122.5553608,
2104788476,69,94,94,342,Traced,ORN_VC4,31354691,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,342,94,128.6786948,NA,128.6786948,
2105470817,65,90,90,313,Traced,ORN_VC4,31531701,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,313,90,139.3949999,NA,139.3949999,
2105488219,53,79,79,231,Traced,ORN_VC4,26277174,FALSE,NA,ORN_VC4,ORN_VC4,ORN,NA,VC4,NA,1,1,231,79,92.04026183,NA,92.04026183,
1851756564,31,25,25,161,Traced,ORN_VM6_L,65313922,FALSE,B-contra,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,161,25,195.0134268,NA,195.0134268,
2008632172,18,22,22,77,Orphan,ORN_VM6_L,19316594,FALSE,B-contra,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,77,22,92.36236561,NA,92.36236561,
2039317259,18,25,25,77,Orphan,ORN_VM6_L,17056479,FALSE,B-contra,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,77,25,80.11300398,NA,80.11300398,
2039662264,15,21,21,59,Orphan,ORN_VM6_L,14434344,FALSE,B-contra,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,59,21,90.86619449,NA,90.86619449,
2039662566,20,18,18,99,Orphan,ORN_VM6,16182188,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,99,18,91.58859558,NA,91.58859558,
5813046530,31,17,17,142,Traced,ORN_VM6,20135249,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,142,17,32.82015452,NA,32.82015452,
1789021926,16,12,12,76,Traced,ORN_VM6,43821210,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,76,11,139.3847859,NA,139.3847859,
1789022034,103,106,106,506,Traced,ORN_VM6,139667173,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,506,105,309.3893397,NA,309.3893397,
1789358560,13,9,9,63,Traced,ORN_VM6,49807947,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,63,9,142.9100659,NA,142.9100659,
1789358636,34,29,29,196,Traced,ORN_VM6,78163720,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,196,29,219.3952417,NA,219.3952417,
1789363459,164,149,149,779,Traced,ORN_VM6,156821844,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,779,149,343.5489989,NA,343.5489989,
1789363477,30,37,37,168,Traced,ORN_VM6,75676580,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,168,37,208.6623309,NA,208.6623309,
1820384758,14,9,9,78,Traced,ORN_VM6,48400665,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,78,9,161.5877081,NA,161.5877081,
1820388536,50,62,62,276,Traced,ORN_VM6,96638958,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,276,61,231.8095275,NA,231.8095275,
1820388753,18,17,17,110,Traced,ORN_VM6,61187126,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,110,17,194.9024416,NA,194.9024416,
1820388940,25,23,23,138,Traced,ORN_VM6,71191578,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,138,23,200.2225392,NA,200.2225392,
1851756588,4,8,8,29,Traced,ORN_VM6,37086953,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,29,8,142.4570325,NA,142.4570325,
1851756810,12,18,18,63,Traced,ORN_VM6,49420736,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,63,18,165.645945,NA,165.645945,
1851756822,43,49,49,243,Traced,ORN_VM6,94414186,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,243,47,249.2912604,NA,249.2912604,
1851756941,10,11,11,48,Traced,ORN_VM6,45188396,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,48,11,143.8795332,NA,143.8795332,
1851756963,41,34,34,205,Traced,ORN_VM6,99720498,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,205,33,228.9256406,NA,228.9256406,
1851756979,49,45,45,240,Traced,ORN_VM6,84969540,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,240,45,180.1416382,NA,180.1416382,
1851756980,12,16,16,72,Traced,ORN_VM6,42236872,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,72,16,191.9177368,NA,191.9177368,
1851757063,15,20,20,48,Traced,ORN_VM6,21161026,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,45,20,154.165039,NA,154.165039,
1851757133,19,17,17,93,Traced,ORN_VM6,56007700,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,93,17,181.8483702,NA,181.8483702,
1914162372,24,22,22,124,Traced,ORN_VM6,53487310,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,124,21,167.0929392,NA,167.0929392,
1914162448,23,31,31,96,Traced,ORN_VM6,21953573,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,96,31,165.835469,NA,165.835469,
1976232101,45,60,60,165,Traced,ORN_VM6,36036100,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,165,60,216.3055213,NA,216.3055213,
2007603825,64,135,135,442,Traced,ORN_VM6,158760043,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,421,135,493.8636662,NA,493.8636662,
2007604080,17,26,26,68,Traced,ORN_VM6,20694868,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,68,25,90.02954773,NA,90.02954773,
2007604084,19,24,24,74,Traced,ORN_VM6,18299294,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,74,24,109.8384685,NA,109.8384685,
2008632383,18,20,20,82,Traced,ORN_VM6,20547377,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,82,20,137.1859094,NA,137.1859094,
2038634459,82,100,100,517,Traced,ORN_VM6,151405982,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,490,99,488.0339305,NA,488.0339305,
2038638823,25,30,30,98,Traced,ORN_VM6,22116636,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,98,30,160.0349281,NA,160.0349281,
2038638855,13,27,27,62,Traced,ORN_VM6,16549268,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,62,27,98.24377203,NA,98.24377203,
2038980773,62,65,65,278,Traced,ORN_VM6,56923894,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,270,64,283.9401351,NA,283.9401351,
2039317327,70,67,67,321,Traced,ORN_VM6,49479581,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,307,67,170.8168334,NA,170.8168334,
2039321461,19,28,28,67,Traced,ORN_VM6,18426499,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,67,28,84.0261189,NA,84.0261189,
2039662922,17,29,29,67,Traced,ORN_VM6,18898418,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,67,28,79.54881177,NA,79.54881177,
2040008036,72,77,77,297,Traced,ORN_VM6,41122172,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,297,77,176.84924,NA,176.84924,
2070014719,18,21,21,89,Traced,ORN_VM6,19125901,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,89,21,153.2519393,NA,153.2519393,
2070351714,80,72,72,370,Traced,ORN_VM6,54203784,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,370,72,244.8113647,NA,244.8113647,
2070351862,19,21,21,73,Traced,ORN_VM6,20056864,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,73,21,142.858153,NA,142.858153,
2070688701,21,24,24,100,Traced,ORN_VM6,25017390,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,99,23,173.4273153,NA,173.4273153,
2070688742,69,91,91,345,Traced,ORN_VM6,70803271,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,345,91,386.8515386,NA,386.8515386,
2070693048,28,34,34,99,Traced,ORN_VM6,24649031,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,99,34,166.5852825,NA,166.5852825,
2071033930,17,32,32,70,Traced,ORN_VM6,21405449,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,70,32,151.0519363,NA,151.0519363,
2071034348,72,57,57,317,Traced,ORN_VM6,45716443,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,317,57,155.5783856,NA,155.5783856,
2071388678,58,63,63,261,Traced,ORN_VM6,32864548,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,261,63,143.0600291,NA,143.0600291,
2101387048,54,61,61,227,Traced,ORN_VM6,32140173,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,227,61,104.7011808,NA,104.7011808,
2101390910,20,20,20,97,Traced,ORN_VM6,21209601,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,97,20,159.1669465,NA,159.1669465,
2101719157,76,71,71,364,Traced,ORN_VM6,67288549,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,364,71,317.3610676,NA,317.3610676,
2101723693,59,75,75,303,Traced,ORN_VM6,48541642,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,303,73,204.9560878,NA,204.9560878,
2101728116,20,28,28,71,Traced,ORN_VM6,24114758,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,71,28,162.5188542,NA,162.5188542,
2102060515,71,72,72,355,Traced,ORN_VM6,62949050,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,355,72,221.6533689,NA,221.6533689,
2102068842,61,82,82,283,Traced,ORN_VM6,55676129,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,283,82,298.3188633,NA,298.3188633,
2102069089,67,70,70,300,Traced,ORN_VM6,35165759,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,300,70,120.2490366,NA,120.2490366,
2102077568,16,32,32,70,Traced,ORN_VM6,16149292,FALSE,NA,ORN_VC5,ORN_VC5,ORN,NA,VM6,NA,1,1,70,32,152.1450803,NA,152.1450803,
